Gene,MeanTumor,MeanNormal,LogFC,PValue,Padj,AbsLogFC,ENSEMBL_clean,SYMBOL
ENSG00000248115,1.46024275676343,1.24913216437668,0.211110592386748,0.329844094030775,0.415533710889592,0.211110592386748,ENSG00000248115,
ENSG00000207153,0.0612492788600222,0.0285714285714286,0.0326778502885937,0.32990693102166,0.415603509643695,0.0326778502885937,ENSG00000207153,RNU6-933P
ENSG00000229562,0.207987752296349,0.142857142857143,0.0651306094392065,0.329993362855907,0.415703028420166,0.0651306094392065,ENSG00000229562,ZFYVE9P1
ENSG00000235470,0.0615384615384615,0.0285714285714286,0.032967032967033,0.330104509845207,0.415833676470698,0.032967032967033,ENSG00000235470,NEURL1-AS1
ENSG00000183560,0.684070928806483,0.847342283693405,-0.163271354886922,0.330122853706525,0.415847416880126,0.163271354886922,ENSG00000183560,IZUMO1R
ENSG00000203546,3.20221746133943,3.33780870179963,-0.1355912404602,0.330177617392699,0.415898990856708,0.1355912404602,ENSG00000203546,
ENSG00000226741,0.164354490098705,0.0802101406302173,0.0841443494684881,0.330178670256329,0.415898990856708,0.0841443494684881,ENSG00000226741,LINC02554
ENSG00000234186,0.0368652403873891,0.0857142857142857,-0.0488490453268967,0.330404675178786,0.416136804246483,0.0488490453268967,ENSG00000234186,C16orf82
ENSG00000237986,0.0368652403873891,0.0857142857142857,-0.0488490453268967,0.330404675178786,0.416136804246483,0.0488490453268967,ENSG00000237986,CELF2-AS2
ENSG00000253100,0.0368652403873891,0.0857142857142857,-0.0488490453268967,0.330404675178786,0.416136804246483,0.0488490453268967,ENSG00000253100,
ENSG00000253916,0.0368652403873891,0.0857142857142857,-0.0488490453268967,0.330404675178786,0.416136804246483,0.0488490453268967,ENSG00000253916,MTCO1P49
ENSG00000273876,0.0368652403873891,0.0857142857142857,-0.0488490453268967,0.330404675178787,0.416136804246483,0.0488490453268967,ENSG00000273876,
ENSG00000225473,0.0883741535519228,0.159570357163462,-0.0711962036115389,0.330416543527722,0.416142379783731,0.0711962036115389,ENSG00000225473,
ENSG00000223947,2.74545070880491,2.50567221292514,0.23977849587977,0.33045873710099,0.416179107407731,0.23977849587977,ENSG00000223947,
ENSG00000217539,0.100653557697855,0.0571428571428571,0.0435107005549979,0.330482915894551,0.416179107407731,0.0435107005549979,ENSG00000217539,
ENSG00000252695,0.100653557697855,0.0571428571428571,0.0435107005549979,0.33048291589455,0.416179107407731,0.0435107005549979,ENSG00000252695,MIR2276
ENSG00000257281,0.100653557697855,0.0571428571428571,0.0435107005549979,0.33048291589455,0.416179107407731,0.0435107005549979,ENSG00000257281,LOC196469
ENSG00000263537,0.100653557697855,0.0571428571428571,0.0435107005549979,0.33048291589455,0.416179107407731,0.0435107005549979,ENSG00000263537,RN7SL387P
ENSG00000227238,0.226275781150824,0.319140714326923,-0.092864933176099,0.330546206247633,0.416249435817424,0.092864933176099,ENSG00000227238,TTC39DP
ENSG00000157540,10.5829205490111,10.4847133124039,0.0982072366071449,0.330612486972699,0.416323526683494,0.0982072366071449,ENSG00000157540,DYRK1A
ENSG00000281593,0.605650842897295,0.487909017058595,0.1177418258387,0.330787958117762,0.416535109071413,0.1177418258387,ENSG00000281593,
ENSG00000068976,4.40526447847472,4.25698634680605,0.148278131668673,0.330810443424074,0.416554043303711,0.148278131668673,ENSG00000068976,PYGM
ENSG00000123500,3.57842601391836,3.27608929321049,0.302336720707876,0.330836215803509,0.416575461207875,0.302336720707876,ENSG00000123500,COL10A1
ENSG00000276753,0.113788317310466,0.18814178573489,-0.0743534684244242,0.330842351107353,0.416575461207875,0.0743534684244242,ENSG00000276753,MIR6821
ENSG00000272164,0.0166228003649514,0.0571428571428571,-0.0405200567779058,0.330877271216087,0.416610050005539,0.0405200567779058,ENSG00000272164,
ENSG00000227958,0.0579877522963493,0.114285714285714,-0.0562979619893649,0.330992421173568,0.416745652974632,0.0562979619893649,ENSG00000227958,
ENSG00000275811,0.219595144250185,0.142857142857143,0.0767380013930421,0.33105255393907,0.41681198039852,0.0767380013930421,ENSG00000275811,
ENSG00000276819,0.966924089346244,0.800046517161617,0.166877572184627,0.331178387583492,0.416961023717136,0.166877572184627,ENSG00000276819,TRBV15
ENSG00000222724,0.279093078159372,0.18814178573489,0.0909512924244816,0.331224944607768,0.417002716707045,0.0909512924244816,ENSG00000222724,RNU2-63P
ENSG00000286057,0.0415667497002216,0.102427500020604,-0.0608607503203829,0.331226416676983,0.417002716707045,0.0608607503203829,ENSG00000286057,
ENSG00000213448,0.298341033436079,0.216713214306319,0.0816278191297601,0.331259775857871,0.417035326103644,0.0816278191297601,ENSG00000213448,RPS23P2
ENSG00000060140,1.94532927320619,2.20110746011559,-0.255778186909394,0.331389542994684,0.417189302882617,0.255778186909394,ENSG00000060140,STYK1
ENSG00000160161,4.1219002282757,3.85062863541349,0.271271592862205,0.331426444105834,0.417226365478512,0.271271592862205,ENSG00000160161,CILP2
ENSG00000199872,0.138172355783099,0.0857142857142857,0.0524580700688134,0.331443946488384,0.417239006269801,0.0524580700688134,ENSG00000199872,RNU6-942P
ENSG00000232809,0.0648860181522439,0.0285714285714286,0.0363145895808153,0.331471742899812,0.417264604863211,0.0363145895808153,ENSG00000232809,
ENSG00000138138,10.4007102896875,10.3092452123091,0.0914650773784498,0.331512527907332,0.41730655229339,0.0914650773784498,ENSG00000138138,ATAD1
ENSG00000214548,7.61007451761366,7.87351296577238,-0.263438448158719,0.33152347106055,0.417310933882142,0.263438448158719,ENSG00000214548,MEG3
ENSG00000250866,0.0639274465895178,0.0285714285714286,0.0353560180180893,0.331531745759746,0.417311956386353,0.0353560180180893,ENSG00000250866,ADAMTS16-AS1
ENSG00000283849,1.5826509239363,1.41112791861404,0.17152300532226,0.331673995840274,0.41748161509363,0.17152300532226,ENSG00000283849,
ENSG00000145780,10.1160394959999,10.2272085528351,-0.111169056835189,0.331706174033364,0.417512720617024,0.111169056835189,ENSG00000145780,FEM1C
ENSG00000116209,13.5240224275866,13.5863636292546,-0.0623412016679499,0.331804764405786,0.417627414699536,0.0623412016679499,ENSG00000116209,TMEM59
ENSG00000232190,0.45608681591882,0.347712142898352,0.108374673020469,0.331899230722337,0.417736912976402,0.108374673020469,ENSG00000232190,LINC02181
ENSG00000206127,1.19929016866364,1.05887205113458,0.140418117529065,0.33206984008519,0.417942239765124,0.140418117529065,ENSG00000206127,GOLGA8O
ENSG00000227097,10.2642552245672,9.84882527213093,0.41542995243627,0.332081655032389,0.417947703569897,0.41542995243627,ENSG00000227097,
ENSG00000250790,1.8293371634178,1.66930430754414,0.160032855873655,0.332350677602115,0.41826746017476,0.160032855873655,ENSG00000250790,
ENSG00000183313,0.102545300376046,0.0571428571428571,0.045402443233189,0.332343536244407,0.41826746017476,0.045402443233189,ENSG00000183313,OR52L1
ENSG00000229894,1.0416881084753,1.20976594000286,-0.16807783152756,0.33237040736963,0.418273464026025,0.16807783152756,ENSG00000229894,GK3
ENSG00000155545,9.32144543360129,9.2256286445003,0.0958167891009936,0.332366700180478,0.418273464026025,0.0958167891009936,ENSG00000155545,MIER3
ENSG00000250125,0.793926791796326,0.591835586219032,0.202091205577294,0.332417955384646,0.418323887236603,0.202091205577294,ENSG00000250125,LINC02232
ENSG00000178082,1.29259181384063,1.11737688688861,0.175214926952018,0.332433469592248,0.418333996861713,0.175214926952018,ENSG00000178082,
ENSG00000249478,0.0429612500055474,0.102427500020604,-0.0594662500150571,0.332509039568983,0.418419678460321,0.0594662500150571,ENSG00000249478,
ENSG00000286127,0.137518798085244,0.0857142857142857,0.0518045123709584,0.332641666973177,0.418558317405981,0.0518045123709584,ENSG00000286127,
ENSG00000222790,0.137518798085244,0.0857142857142857,0.0518045123709584,0.332641666973177,0.418558317405981,0.0518045123709584,ENSG00000222790,RNU4-14P
ENSG00000277952,0.137518798085244,0.0857142857142857,0.0518045123709584,0.332641666973177,0.418558317405981,0.0518045123709584,ENSG00000277952,SNRPCP7
ENSG00000227516,0.166333617686512,0.102427500020604,0.0639061176659076,0.332675830609265,0.418591886403819,0.0639061176659076,ENSG00000227516,
ENSG00000213370,0.616297904335873,0.495424285796704,0.120873618539169,0.332715392438397,0.418632246055575,0.120873618539169,ENSG00000213370,
ENSG00000189089,0.683940948947843,0.545051874201452,0.138889074746391,0.332779763323059,0.418703818668769,0.138889074746391,ENSG00000189089,
ENSG00000235802,0.400289513961005,0.290569285755495,0.10972022820551,0.332811574933655,0.418734422873082,0.10972022820551,ENSG00000235802,HCFC1-AS1
ENSG00000275504,0.0230769230769231,0.0857142857142857,-0.0626373626373626,0.332982739515085,0.41894035185301,0.0626373626373626,ENSG00000275504,RNU7-42P
ENSG00000177542,10.5061809950255,10.6341257643542,-0.127944769328714,0.33300589867487,0.418960063571646,0.127944769328714,ENSG00000177542,SLC25A22
ENSG00000233041,1.45781450683904,1.20348188508567,0.25433262175337,0.33304344630422,0.418997876360508,0.25433262175337,ENSG00000233041,PHGR1
ENSG00000153147,10.9097752793039,10.781746111589,0.128029167714827,0.333097865091592,0.419056912367596,0.128029167714827,ENSG00000153147,SMARCA5
ENSG00000228095,0.0368652403873891,0.0857142857142857,-0.0488490453268967,0.333132669758924,0.419091270544824,0.0488490453268967,ENSG00000228095,
ENSG00000163590,8.97792716704411,8.8358127737904,0.142114393253708,0.333238148284147,0.419145494166574,0.142114393253708,ENSG00000163590,PPM1L
ENSG00000196678,8.21596453830893,8.08983377325801,0.126130765050917,0.333249364515482,0.419145494166574,0.126130765050917,ENSG00000196678,ERI2
ENSG00000261289,0.080706562279459,0.168768302731672,-0.0880617404522129,0.333204289338728,0.419145494166574,0.0880617404522129,ENSG00000261289,
ENSG00000273258,0.201724517152549,0.130998928592033,0.0707255885605162,0.333252319201047,0.419145494166574,0.0707255885605162,ENSG00000273258,
ENSG00000255549,0.0461538461538462,0.114285714285714,-0.0681318681318681,0.333261571229906,0.419145494166574,0.0681318681318681,ENSG00000255549,ENPP7P6
ENSG00000170953,0.0605957211621672,0.0285714285714286,0.0320242925907386,0.333265713898332,0.419145494166574,0.0320242925907386,ENSG00000170953,OR8B12
ENSG00000202215,0.0605957211621672,0.0285714285714286,0.0320242925907386,0.333265713898332,0.419145494166574,0.0320242925907386,ENSG00000202215,RNU1-51P
ENSG00000232337,0.0605957211621672,0.0285714285714286,0.0320242925907386,0.333265713898332,0.419145494166574,0.0320242925907386,ENSG00000232337,LOC100131736
ENSG00000240179,0.0605957211621672,0.0285714285714286,0.0320242925907386,0.333265713898332,0.419145494166574,0.0320242925907386,ENSG00000240179,RPL26P3
ENSG00000258972,0.0605957211621672,0.0285714285714286,0.0320242925907386,0.333265713898332,0.419145494166574,0.0320242925907386,ENSG00000258972,NDUFB8P1
ENSG00000259637,0.0605957211621672,0.0285714285714286,0.0320242925907386,0.333265713898332,0.419145494166574,0.0320242925907386,ENSG00000259637,
ENSG00000282864,0.0605957211621672,0.0285714285714286,0.0320242925907386,0.333265713898332,0.419145494166574,0.0320242925907386,ENSG00000282864,
ENSG00000288026,0.0573341945984943,0.114285714285714,-0.05695151968722,0.333415376984465,0.419324293528062,0.05695151968722,ENSG00000288026,
ENSG00000100599,10.0936646619113,10.1937168297268,-0.100052167815486,0.333465259175922,0.419377596897313,0.100052167815486,ENSG00000100599,RIN3
ENSG00000105501,0.973893536281996,1.13590044579486,-0.162006909512863,0.333563022258133,0.419491113201235,0.162006909512863,ENSG00000105501,
ENSG00000258858,0.242024771554855,0.171428571428571,0.0705962001262839,0.333615719893868,0.419547951063796,0.0705962001262839,ENSG00000258858,
ENSG00000225742,2.29690453310848,2.45687755796668,-0.159973024858193,0.333679370470596,0.419618560243241,0.159973024858193,ENSG00000225742,
ENSG00000102781,8.15894481811539,8.2863676316071,-0.127422813491702,0.333690590429128,0.41962323359518,0.127422813491702,ENSG00000102781,KATNAL1
ENSG00000253204,0.852214473703931,0.699118086280846,0.153096387423085,0.333760350263135,0.419701520258484,0.153096387423085,ENSG00000253204,
ENSG00000260417,0.392320216158897,0.283054017017386,0.109266199141511,0.333787625000408,0.419726379863123,0.109266199141511,ENSG00000260417,
ENSG00000253125,0.208710240409578,0.328338659895134,-0.119628419485555,0.333819367502146,0.419756856282576,0.119628419485555,ENSG00000253125,
ENSG00000269242,0.264737319612363,0.18814178573489,0.0765955338774725,0.333859272501834,0.419797594928442,0.0765955338774725,ENSG00000269242,
ENSG00000239941,0.165297230475,0.102427500020604,0.0628697304543952,0.333902203959729,0.419842137152017,0.0628697304543952,ENSG00000239941,
ENSG00000257194,0.300381805176644,0.216713214306319,0.0836685908703255,0.333913319907601,0.419846674068551,0.0836685908703255,ENSG00000257194,
ENSG00000271916,2.61431698129581,2.38345960712247,0.230857374173338,0.33392795518651,0.419848484572018,0.230857374173338,ENSG00000271916,
ENSG00000261098,5.44962054676456,5.58060382696493,-0.130983280200375,0.333929775344126,0.419848484572018,0.130983280200375,ENSG00000261098,
ENSG00000200544,0.100653557697855,0.0571428571428571,0.0435107005549979,0.333953981161375,0.419869478506855,0.0435107005549979,ENSG00000200544,
ENSG00000273136,4.7204432034506,4.51236593415411,0.208077269296489,0.33397345111422,0.419880260881379,0.208077269296489,ENSG00000273136,NBPF26
ENSG00000234439,0.287166946917033,0.38814178573489,-0.100974838817857,0.333977573839717,0.419880260881379,0.100974838817857,ENSG00000234439,KRT18P2
ENSG00000174384,0.40066608154906,0.302427500020605,0.0982385815284554,0.334023783569421,0.419928915623604,0.0982385815284554,ENSG00000174384,
ENSG00000260403,0.654867372154059,0.528850714409341,0.126016657744718,0.334037552416671,0.419936784979545,0.126016657744718,ENSG00000260403,
ENSG00000200152,0.576962555913414,0.466852857225275,0.110109698688139,0.334098919872753,0.420004491437912,0.110109698688139,ENSG00000200152,RNU6-216P
ENSG00000214549,0.443331886950566,0.347712142898352,0.0956197440522138,0.33414529235758,0.420039593477316,0.0956197440522138,ENSG00000214549,
ENSG00000264265,0.0721341827006287,0.152055088425353,-0.0799209057247245,0.334142079348239,0.420039593477316,0.0799209057247245,ENSG00000264265,LINC01925
ENSG00000220349,0.0614510766288458,0.0285714285714286,0.0328796480574173,0.334149375827498,0.420039593477316,0.0328796480574173,ENSG00000220349,GPR166P
ENSG00000229492,0.576269850507788,0.459337588487167,0.116932262020621,0.334185664485577,0.420075767158839,0.116932262020621,ENSG00000229492,
ENSG00000230375,0.313550879001463,0.416713214306319,-0.103162335304856,0.334251500474615,0.420149079762221,0.103162335304856,ENSG00000230375,
ENSG00000264697,0.0429612500055474,0.102427500020604,-0.0594662500150571,0.334335114108154,0.420244734797846,0.0594662500150571,ENSG00000264697,
ENSG00000241333,0.173441298096339,0.114285714285714,0.0591555838106245,0.334443614445874,0.42037166633796,0.0591555838106245,ENSG00000241333,RN7SL385P
ENSG00000182810,9.18577545403567,9.10852174019603,0.0772537138396334,0.334493281881902,0.420424645091246,0.0772537138396334,ENSG00000182810,DDX28
ENSG00000286638,2.11352304369884,2.31437346816782,-0.200850424468985,0.334530475065944,0.420461942926702,0.200850424468985,ENSG00000286638,
ENSG00000241123,0.0624185334249841,0.0285714285714286,0.0338471048535556,0.334963777260327,0.420997086167844,0.0338471048535556,ENSG00000241123,KRTAP10-5
ENSG00000234683,0.266402548101886,0.18814178573489,0.078260762366996,0.334982468104746,0.421011115436647,0.078260762366996,ENSG00000234683,
ENSG00000285829,0.307113942335429,0.216713214306319,0.0904007280291104,0.335040026851989,0.421073992754786,0.0904007280291104,ENSG00000285829,
ENSG00000277479,0.208553925084589,0.142857142857143,0.0656967822274458,0.335075292511266,0.421108850210464,0.0656967822274458,ENSG00000277479,
ENSG00000254857,0.0611803484446481,0.0285714285714286,0.0326089198732196,0.335084776412749,0.421111305374483,0.0326089198732196,ENSG00000254857,MRGPRX12P
ENSG00000135048,12.0609623481665,11.8998553847227,0.161106963443791,0.335232968314247,0.421288075104369,0.161106963443791,ENSG00000135048,CEMIP2
ENSG00000286064,3.90983407766195,3.74481092504827,0.165023152613676,0.335277485140176,0.421334551101323,0.165023152613676,ENSG00000286064,
ENSG00000236816,2.69320560876555,2.2639531978927,0.429252410872848,0.335419923183656,0.421504077307846,0.429252410872848,ENSG00000236816,
ENSG00000271653,0.268294290780077,0.180626516996782,0.0876677737832955,0.335579878069828,0.42169560786978,0.0876677737832955,ENSG00000271653,
ENSG00000231221,0.133880703933516,0.0738560714491759,0.0600246324843403,0.335626527210545,0.421744751020563,0.0600246324843403,ENSG00000231221,LINC01593
ENSG00000224478,0.424264963418692,0.330998928592033,0.0932660348266592,0.335702855131783,0.421831185167166,0.0932660348266592,ENSG00000224478,LOC124901449
ENSG00000237417,4.177103565949,4.36686670306239,-0.189763137113389,0.335732581403029,0.421856501014209,0.189763137113389,ENSG00000237417,
ENSG00000235942,0.147340324831205,0.0857142857142857,0.0616260391169197,0.33573808937696,0.421856501014209,0.0616260391169197,ENSG00000235942,LCE6A
ENSG00000223573,2.43046629093724,2.22605463550554,0.204411655431693,0.335754754813373,0.421867962313197,0.204411655431693,ENSG00000223573,TINCR
ENSG00000197217,9.4361515259909,9.31865502023597,0.117496505754929,0.335814172518066,0.421933139111065,0.117496505754929,ENSG00000197217,ENTPD4
ENSG00000256502,0.0634302042166526,0.0285714285714286,0.034858775645224,0.335926901771434,0.422065294678877,0.034858775645224,ENSG00000256502,
ENSG00000202497,0.0214806250027737,0.0738560714491759,-0.0523754464464022,0.336019337325356,0.422143494752287,0.0523754464464022,ENSG00000202497,RNU6-898P
ENSG00000234522,0.0214806250027737,0.0738560714491759,-0.0523754464464022,0.336019337325356,0.422143494752287,0.0523754464464022,ENSG00000234522,
ENSG00000243501,0.0214806250027737,0.0738560714491759,-0.0523754464464022,0.336019337325356,0.422143494752287,0.0523754464464022,ENSG00000243501,
ENSG00000252066,0.0214806250027737,0.0738560714491759,-0.0523754464464022,0.336019337325356,0.422143494752287,0.0523754464464022,ENSG00000252066,RNU2-53P
ENSG00000267212,0.243036442346524,0.159570357163462,0.0834660851830621,0.336031396072081,0.42214916051451,0.0834660851830621,ENSG00000267212,
ENSG00000237267,0.0615384615384615,0.0285714285714286,0.032967032967033,0.336166257576934,0.422309097073285,0.032967032967033,ENSG00000237267,LINC01519
ENSG00000087510,1.98392648906531,2.26259190486369,-0.278665415798375,0.336220540274396,0.422367801537083,0.278665415798375,ENSG00000087510,TFAP2C
ENSG00000261642,0.248122049621317,0.171428571428571,0.0766934781927459,0.336392485234279,0.422574310022494,0.0766934781927459,ENSG00000261642,
ENSG00000260037,1.09210492549231,1.2458526373124,-0.153747711820085,0.336422164819274,0.422602100297036,0.153747711820085,ENSG00000260037,
ENSG00000254202,0.0698843269286243,0.142857142857143,-0.0729728159285186,0.336434866426817,0.422608562643376,0.0729728159285186,ENSG00000254202,
ENSG00000288557,0.32430291548862,0.443136428695055,-0.118833513206436,0.33645100962661,0.422619347716515,0.118833513206436,ENSG00000288557,
ENSG00000233752,0.137518798085244,0.0857142857142857,0.0518045123709584,0.336480606124304,0.42264703074242,0.0518045123709584,ENSG00000233752,RPL21P36
ENSG00000236325,0.391666658461042,0.302427500020605,0.0892391584404376,0.336511655180563,0.422676537015576,0.0892391584404376,ENSG00000236325,
ENSG00000261632,0.149710817321561,0.233426428612637,-0.0837156112910768,0.336661127532192,0.422740845938144,0.0837156112910768,ENSG00000261632,MYO9A-AS1
ENSG00000207292,0.0599421634643121,0.0285714285714286,0.0313707348928836,0.336655118120793,0.422740845938144,0.0313707348928836,ENSG00000207292,
ENSG00000213201,0.0599421634643121,0.0285714285714286,0.0313707348928836,0.336655118120793,0.422740845938144,0.0313707348928836,ENSG00000213201,
ENSG00000230003,0.0599421634643121,0.0285714285714286,0.0313707348928836,0.336655118120793,0.422740845938144,0.0313707348928836,ENSG00000230003,
ENSG00000234089,0.0599421634643121,0.0285714285714286,0.0313707348928836,0.336655118120793,0.422740845938144,0.0313707348928836,ENSG00000234089,LOC105375297
ENSG00000235775,0.0599421634643121,0.0285714285714286,0.0313707348928836,0.336655118120793,0.422740845938144,0.0313707348928836,ENSG00000235775,
ENSG00000235804,0.0599421634643121,0.0285714285714286,0.0313707348928836,0.336655118120793,0.422740845938144,0.0313707348928836,ENSG00000235804,
ENSG00000236024,0.0599421634643121,0.0285714285714286,0.0313707348928836,0.336655118120793,0.422740845938144,0.0313707348928836,ENSG00000236024,PRRX2-AS1
ENSG00000252246,0.0599421634643121,0.0285714285714286,0.0313707348928836,0.336655118120793,0.422740845938144,0.0313707348928836,ENSG00000252246,RNA5SP92
ENSG00000252996,0.0599421634643121,0.0285714285714286,0.0313707348928836,0.336655118120793,0.422740845938144,0.0313707348928836,ENSG00000252996,RNU6-1315P
ENSG00000254702,0.0599421634643121,0.0285714285714286,0.0313707348928836,0.336655118120793,0.422740845938144,0.0313707348928836,ENSG00000254702,
ENSG00000264300,0.0599421634643121,0.0285714285714286,0.0313707348928836,0.336655118120794,0.422740845938144,0.0313707348928836,ENSG00000264300,
ENSG00000267437,0.0599421634643121,0.0285714285714286,0.0313707348928836,0.336655118120793,0.422740845938144,0.0313707348928836,ENSG00000267437,
ENSG00000182154,11.5304449020391,11.4283245404763,0.102120361562861,0.336731115916603,0.422819235321724,0.102120361562861,ENSG00000182154,MRPL41
ENSG00000198113,7.81638232042188,7.96703708012001,-0.150654759698134,0.336743310943289,0.42282505410267,0.150654759698134,ENSG00000198113,TOR4A
ENSG00000171094,1.51397131060343,1.3412769231091,0.172694387494326,0.336755080829244,0.422830338814787,0.172694387494326,ENSG00000171094,ALK
ENSG00000261703,0.129826490392936,0.0738560714491759,0.0559704189437605,0.336779597517648,0.422851627840363,0.0559704189437605,ENSG00000261703,LINC02168
ENSG00000257438,0.343036442346524,0.250139642918956,0.0928967994275676,0.336791455645119,0.422857022509796,0.0928967994275676,ENSG00000257438,
ENSG00000266744,0.369381153912722,0.273856071449176,0.0955250824635462,0.336834688910154,0.422892314517391,0.0955250824635462,ENSG00000266744,
ENSG00000258144,0.103571402455642,0.0571428571428571,0.0464285453127847,0.336831020282753,0.422892314517391,0.0464285453127847,ENSG00000258144,LINC02406
ENSG00000203963,0.179934568516082,0.114285714285714,0.0656488542303675,0.336857107550377,0.422910966222126,0.0656488542303675,ENSG00000203963,C1orf141
ENSG00000224247,0.10130711539571,0.0571428571428571,0.044164258252853,0.336930519673249,0.422993635981668,0.044164258252853,ENSG00000224247,
ENSG00000121351,2.33179304042538,2.55073933625689,-0.218946295831513,0.336949658589965,0.423008167194253,0.218946295831513,ENSG00000121351,IAPP
ENSG00000233757,1.6519013816755,1.4702647280471,0.181636653628404,0.336984761216368,0.423042738219857,0.181636653628404,ENSG00000233757,ZNF892
ENSG00000171621,10.7107580547418,10.9523698213623,-0.241611766620492,0.336994788405327,0.423045829285983,0.241611766620492,ENSG00000171621,SPSB1
ENSG00000176845,8.52079515998864,8.70671146991901,-0.185916309930374,0.337091237005993,0.42315740674888,0.185916309930374,ENSG00000176845,METRNL
ENSG00000277215,0.857919588380871,0.702474017182222,0.155445571198649,0.337199873220293,0.423284278215565,0.155445571198649,ENSG00000277215,SPANXA2-OT1
ENSG00000253875,0.626948124625487,0.489408086198428,0.137540038427059,0.337286737596981,0.423383814588067,0.137540038427059,ENSG00000253875,
ENSG00000116183,6.29479235551329,6.68248148785109,-0.387689132337801,0.337308973046041,0.42339271841176,0.387689132337801,ENSG00000116183,PAPPA2
ENSG00000264281,4.30423886087725,4.15001449769742,0.154224363179827,0.337302891127849,0.42339271841176,0.154224363179827,ENSG00000264281,
ENSG00000273829,0.100653557697855,0.0571428571428571,0.0435107005549979,0.337378269282923,0.423470194483865,0.0435107005549979,ENSG00000273829,
ENSG00000241356,0.0368652403873891,0.0857142857142857,-0.0488490453268967,0.337399476700653,0.42348730834614,0.0488490453268967,ENSG00000241356,OR5G3
ENSG00000273056,0.411441882929508,0.530998928592033,-0.119557045662525,0.337413367326312,0.423495237967053,0.119557045662525,ENSG00000273056,
ENSG00000271461,0.184892374725185,0.283054017017386,-0.0981616422922016,0.337434041230163,0.42350217594706,0.0981616422922016,ENSG00000271461,CKAP2LP1
ENSG00000250241,0.167484417757232,0.102427500020604,0.0650569177366279,0.337429763831151,0.42350217594706,0.0650569177366279,ENSG00000250241,PCDH10-DT
ENSG00000260602,0.763616877643102,0.950014078095835,-0.186397200452734,0.337572650437652,0.423666631306935,0.186397200452734,ENSG00000260602,
ENSG00000168421,5.96912268904557,6.1532254695837,-0.184102780538129,0.33772995715742,0.423854544854177,0.184102780538129,ENSG00000168421,RHOH
ENSG00000236456,2.69153279325822,2.51006100246658,0.18147179079164,0.337749001209333,0.423868932801353,0.18147179079164,ENSG00000236456,
ENSG00000237745,0.240786586574519,0.171428571428571,0.0693580151459479,0.33785612169698,0.423993851967831,0.0693580151459479,ENSG00000237745,
ENSG00000263219,0.730260127110292,0.609710000082418,0.120550127027874,0.337894306169714,0.424032255949525,0.120550127027874,ENSG00000263219,
ENSG00000262185,3.15180270767484,2.99983184000638,0.151970867668461,0.337951287594471,0.424094246456882,0.151970867668461,ENSG00000262185,TRIDDENT
ENSG00000227788,0.502942965270657,0.392996785776099,0.109946179494557,0.338074544362496,0.424239401082477,0.109946179494557,ENSG00000227788,MTCO3P43
ENSG00000279701,0.165748990404031,0.102427500020604,0.0633214903834266,0.338287722586546,0.424497386345447,0.0633214903834266,ENSG00000279701,
ENSG00000276076,0.592029814264746,0.459337588487167,0.13269222577758,0.338299850744968,0.424503079777411,0.13269222577758,ENSG00000276076,LOC102724652
ENSG00000261114,2.60920376061379,2.43679834808836,0.172405412525429,0.338330998332886,0.424532638247395,0.172405412525429,ENSG00000261114,
ENSG00000259781,7.76516740260201,7.66070669023149,0.104460712370528,0.338380264162824,0.424584929377882,0.104460712370528,ENSG00000259781,
ENSG00000243649,9.9474943352049,10.1659392684344,-0.218444933229545,0.338490967373208,0.424714305401614,0.218444933229545,ENSG00000243649,CFB
ENSG00000243388,1.1808006538184,1.02646973155035,0.154330922268051,0.338595021639868,0.424835333187002,0.154330922268051,ENSG00000243388,
ENSG00000143452,1.48440891927314,1.31270549453767,0.17170342473547,0.338680052269444,0.424932487110718,0.17170342473547,ENSG00000143452,HORMAD1
ENSG00000212391,0.207629639202536,0.302427500020605,-0.0947978608180685,0.338734104594234,0.424990769925486,0.0947978608180685,ENSG00000212391,LOC124900533
ENSG00000185339,9.65810911082372,9.52190224672841,0.136206864095307,0.338817603397497,0.425085994148809,0.136206864095307,ENSG00000185339,TCN2
ENSG00000223263,0.559250984979095,0.692764017099804,-0.133513032120709,0.33893126919014,0.425209521831767,0.133513032120709,ENSG00000223263,RNU6-387P
ENSG00000214324,0.0640837619145076,0.0285714285714286,0.0355123333430791,0.338928400817205,0.425209521831767,0.0355123333430791,ENSG00000214324,PRR23E
ENSG00000255014,0.149710817321561,0.233426428612637,-0.0837156112910768,0.338940020360342,0.42521096147234,0.0837156112910768,ENSG00000255014,
ENSG00000274629,0.328236454244389,0.245284642877747,0.0829518113666421,0.338971527020134,0.425240947888372,0.0829518113666421,ENSG00000274629,
ENSG00000141255,0.526315092607452,0.753088620212596,-0.226773527605144,0.339075804096087,0.425362221648826,0.226773527605144,ENSG00000141255,SPATA22
ENSG00000108516,0.0176344711566198,0.0571428571428571,-0.0395083859862373,0.339164338872391,0.425406485553927,0.0395083859862373,ENSG00000108516,
ENSG00000206638,0.0176344711566198,0.0571428571428571,-0.0395083859862373,0.339164338872391,0.425406485553927,0.0395083859862373,ENSG00000206638,RNU6-672P
ENSG00000224134,0.0176344711566198,0.0571428571428571,-0.0395083859862373,0.33916433887239,0.425406485553927,0.0395083859862373,ENSG00000224134,
ENSG00000230302,0.0176344711566198,0.0571428571428571,-0.0395083859862373,0.339164338872391,0.425406485553927,0.0395083859862373,ENSG00000230302,MTND3P4
